word,n_gram_score,pos,frequency,wordCount,match_count,volume_count,source
opposite variation,10,NN,4,145045,547,464,1
oppositely,2,RB,4,145045,121081,49608,1
opposition,2,NN,4,145045,14134545,1547080,1
ordinary particles,10,NNS,4,145045,1752,1118,1
origin,2,NN,4,145045,17906921,1923173,1
outcomes,2,RB,4,145045,5110900,474425,1
pair annihilationtime,10,JJ,4,145045,1,1,1
pairs,2,IN,4,145045,6312126,1130905,1
paper,2,NN,4,145045,43282488,2762904,1
parameter,2,JJ,4,145045,5390719,285698,1
parameters twice,10,VBP,4,145045,52,52,1
parametersblack,2,NN,4,145045,1,1,1
particle chargesblack,10,NN,4,145045,1,1,1
particle energies,10,NNS,4,145045,11137,4182,1
particle handednessblack,10,NN,4,145045,1,1,1
particle physics,10,NNS,4,145045,60195,18127,1
particles effectively,10,RB,4,145045,408,377,1
particles involved,10,JJ,4,145045,6605,4864,1
particles mediating,10,VBG,4,145045,98,77,1
particles reaching,10,VBG,4,145045,1883,1528,1
particles submitted,10,VBD,4,145045,43,40,1
particular circumstances,10,NNS,4,145045,230018,151546,1
past direction,10,NN,4,145045,504,433,1
path,2,NN,4,145045,18852025,2272611,1
perfect,2,VBP,4,145045,22335811,2511273,1
perform,2,NN,4,145045,14266948,2084409,1
permanent,2,JJ,4,145045,13218080,2047439,1
permanently created,10,VBD,4,145045,203,200,1
perturbation,2,NN,4,145045,794159,170946,1
phenomena,2,JJ,4,145045,8829383,1083786,1
phenomenological viewpoint,10,NN,4,145045,1259,1072,1
phenomenologically,2,RB,4,145045,48941,25341,1
physical systems,10,VBZ,4,145045,73915,34064,1
physicists,2,NNS,4,145045,719607,193723,1
planet,2,JJ,4,145045,4543465,754412,1
plausibility,2,NN,4,145045,410699,221351,1
polar,2,JJ,4,145045,2760368,464873,1
positive frequencies,10,NNS,4,145045,5010,2488,1
positive masses,10,VBZ,4,145045,643,481,1
positivity,2,NN,4,145045,143655,40809,1
preceding analysis,10,NN,4,145045,49583,35332,1
preferred direction,10,NN,4,145045,19768,11342,1
preserving operations,10,NNS,4,145045,823,520,1
prevent,2,JJ,4,145045,22489982,2351353,1
previous sections,10,NNS,4,145045,178063,108506,1
previously discussed,10,JJ,4,145045,308324,179757,1
previously explained,10,VBD,4,145045,54540,37554,1
produces,2,NNS,4,145045,9774287,1578506,1
propagated,2,VBD,4,145045,833779,312503,1
propagating forward,10,JJ,4,145045,292,248,1
propagating particle,10,NN,4,145045,100,85,1
propagationnegative,2,JJ,4,145045,1,1,1
propagationnegative energy,10,NN,4,145045,1,1,1
proper,2,JJ,4,145045,30183008,2619174,1
properties associated,10,VBN,4,145045,22250,16480,1
propertiesgeneral,2,JJ,4,145045,1,1,1
propertiesgeneral relativistic,10,JJ,4,145045,1,1,1
proposed equations,10,NNS,4,145045,2664,1157,1
provide,2,IN,4,145045,47414515,2562450,1
provided,2,VBN,4,145045,43361769,2679713,1
purely phenomenological,10,JJ,4,145045,3599,2827,1
quantization,2,NN,4,145045,265724,25088,1
quantum theory,10,NN,4,145045,241458,43289,1
radial,2,JJ,4,145045,2305473,233554,1
radiate,2,NN,4,145045,525213,262547,1
radiation energy,10,NN,4,145045,23080,10505,1
rational,2,JJ,4,145045,8841010,1267112,1
reached,2,VBN,4,145045,34560948,2717630,1
reaction,2,NN,4,145045,23340727,1816488,1
readily,2,RB,4,145045,13291871,2049292,1
recognition,2,NN,4,145045,12755060,1891462,1
redefined discrete,10,JJ,4,145045,1,1,1
redefinition,2,NN,4,145045,256354,143577,1
reduced,2,VBD,4,145045,22739475,2268919,1
relate,2,VBP,4,145045,6272647,1600634,1
related,2,VBD,4,145045,38694793,2452726,1
relationally defined,10,VBD,4,145045,716,579,1
relationally distinct,10,VBP,4,145045,55,43,1
relativistic theory,10,VBP,4,145045,9167,3976,1
release,2,NN,4,145045,12816103,1775726,1
remained,2,VBD,4,145045,26865814,2367013,1
remarks,2,NNS,4,145045,7598500,1550400,1
remember,2,VB,4,145045,29001701,2490619,1
removing positive,10,JJ,4,145045,401,325,1
repels,2,NNS,4,145045,140315,106362,1
representation,2,NN,4,145045,12222759,1429035,1
repulsion antimatter,10,NN,4,145045,1,1,1
repulsion weakness,10,NN,4,145045,1,1,1
repulsionnegative,2,JJ,4,145045,1,1,1
repulsive,2,VBP,4,145045,798201,398613,1
repulsiveness,2,NN,4,145045,22686,19592,1
respond differently,10,RB,4,145045,61164,49386,1
result,2,JJ,4,145045,68380648,2849201,1
reversal Tconstraint,10,VBP,4,145045,1,1,1
reversing operation,10,NN,4,145045,312,273,1
rigorously,2,RB,4,145045,656994,407534,1
ruled,2,VBD,4,145045,5711128,1372957,1
scalequantum gravitation,10,NN,4,145045,1,1,1
seeking,2,VBG,4,145045,11265401,2029463,1
severe,2,JJ,4,145045,16503704,2005345,1
sharing,2,VBG,4,145045,6441479,1583132,1
shifted,2,VBD,4,145045,4388162,1309758,1
sign reversal,10,JJ,4,145045,4319,2471,1
simplification,2,NN,4,145045,773971,355238,1
slowly,2,RB,4,145045,20506837,2367748,1
smallest physically,10,RB,4,145045,127,120,1
solutionnegative,2,JJ,4,145045,1,1,1
solutionnegative energy,10,NN,4,145045,1,1,1
solve,2,VBP,4,145045,7154492,1561177,1
solved,2,VBD,4,145045,4358421,1346635,1
space coordinates,10,VBZ,4,145045,23477,10561,1
space intervalstime,10,JJ,4,145045,1,1,1
spatial distance,10,NN,4,145045,13571,9511,1
spatial positions,10,NNS,4,145045,7643,5457,1
spatial scale,10,JJ,4,145045,23322,9108,1
special,2,JJ,4,145045,52117816,2930650,1
specify,2,JJ,4,145045,4317108,791924,1
spherical void,10,NN,4,145045,849,447,1
standing,2,VBG,4,145045,24282243,2571520,1
start,2,VBP,4,145045,28561280,2638662,1
stated,2,VBN,4,145045,21528316,2214154,1
statement,2,NN,4,145045,29882992,2295004,1
statements,2,NNS,4,145045,14637148,1696722,1
static,2,JJ,4,145045,4601885,840825,1
statistical mechanics,10,NNS,4,145045,88515,21532,1
status,2,NN,4,145045,23698402,1752023,1
steady,2,JJ,4,145045,8636314,1868046,1
stress-energy tensorsvacuum,10,NN,4,145045,1,1,1
strictly,2,RB,4,145045,6689654,1783662,1
suggest,2,JJS,4,145045,17364299,2224731,1
superposed,2,VBD,4,145045,151090,52768,1
surprise,2,NN,4,145045,11312198,2003285,1
symmetry,2,JJ,4,145045,3025452,545690,1
symmetry violation,10,NN,4,145045,667,328,1
symmetrynegative,2,JJ,4,145045,1,1,1
systemsnegative,2,JJ,4,145045,1,1,1
temperaturenegative temperatures,10,NNS,4,145045,1,1,1
temperatures energy,10,VBP,4,145045,51,51,1
tensor experienced,10,VBD,4,145045,1,1,1
theory average,10,NN,4,145045,51,51,1
theory conservation,10,NN,4,145045,1,1,1
thermodynamic viewpoint,10,NN,4,145045,1102,921,1
thermodynamics entropysecond,10,NN,4,145045,1,1,1
thermodynamics entropytime,10,NN,4,145045,1,1,1
thermodynamicsnegative temperatures,10,NNS,4,145045,1,1,1
throughout,2,IN,4,145045,30281360,2715375,1
time-related properties,10,NNS,4,145045,1,1,1
total energy,10,VBP,4,145045,439345,97015,1
traditional approach,10,NN,4,145045,113142,76465,1
traditional assumptions,10,NNS,4,145045,19529,16581,1
traditional conceptnegative,10,JJ,4,145045,1,1,1
traditionally conceived,10,VBD,4,145045,11031,9631,1
trajectories,2,NNS,4,145045,586498,123204,1
transform,2,NN,4,145045,4078547,986778,1
transformed,2,VBN,4,145045,5829147,1480099,1
traversable,2,JJ,4,145045,17197,8421,1
tried,2,JJ,4,145045,33444887,2589529,1
turning,2,VBG,4,145045,14427420,2345876,1
twice,2,JJ,4,145045,14159373,2470386,1
two-dimensional,2,JJ,4,145045,79098,34785,1
uniformly distributed,10,VBD,4,145045,289729,93718,1
universe,2,VBP,4,145045,9569453,1188902,1
unjustified,2,JJ,4,145045,358276,227486,1
unveiled,2,VBD,4,145045,391526,248047,1
usually ignored,10,JJ,4,145045,29078,27471,1
vanishing,2,VBG,4,145045,913136,455524,1
vectors,2,NNS,4,145045,2851855,189336,1
viewpoint Variation,10,NN,4,145045,1,1,1
viewpoint relative,10,JJ,4,145045,297,270,1
violated,2,JJ,4,145045,2921592,858478,1
violationconstraint,2,NN,4,145045,1,1,1
visible,2,JJ,4,145045,12201494,2029174,1
withvacuum,2,VBP,4,145045,1,1,1
wormhole,2,JJ,4,145045,44746,7102,1
zero,2,NNP,4,145045,13204197,1072994,1
CPT theoremdiscrete,10,NNP,3,145045,1,1,1
Cconstraint,2,NNP,3,145045,1,1,1
Compliance,2,NNP,3,145045,4265684,738014,1
Dirac's solution,10,NNP,3,145045,1,1,1
Einstein's theory,10,NNP,3,145045,52877,24281,1
Feynman,2,NNP,3,145045,172313,21500,1
Feynman's,2,NNP,3,145045,12903,3944,1
Furthermore,2,NNP,3,145045,9470662,1320978,1
Gerard,2,NNP,3,145045,1297007,289898,1
Hooft,2,NNP,3,145045,31904,8509,1
Invariance,2,NNP,3,145045,301635,50797,1
Mblack,2,NNP,3,145045,1,1,1
Mblack hole,10,NNP,3,145045,1,1,1
Newton's third,10,NNP,3,145045,22654,8584,1
Newtonian context,10,NNP,3,145045,133,109,1
Planck energynegative,10,NNP,3,145045,1,1,1
Planck energyquantum,10,NNP,3,145045,1,1,1
Planck length,10,NNP,3,145045,5427,1385,1
Planck lengthquantum,10,NNP,3,145045,1,1,1
Planck scaleblack,10,NNP,3,145045,1,1,1
Regarding,2,VBG,3,145045,14409670,1897634,1
Rutherford,2,NNP,3,145045,945141,216037,1
Similarly,2,NNP,3,145045,7832961,1214309,1
abandoned,2,VBN,3,145045,8575193,1819427,1
absolute acceleration,10,NN,3,145045,6502,1704,1
absolute directionconstraint,10,NN,3,145045,1,1,1
absolute directiondiscrete,10,JJ,3,145045,1,1,1
absolute values,10,NNS,3,145045,178045,87488,1
absorbed,2,VBN,3,145045,6255595,1519506,1
absorption,2,NN,3,145045,7086264,737321,1
accelerated,2,JJ,3,145045,2251885,742540,1
accelerated reference,10,NN,3,145045,1286,614,1
accelerating relative,10,JJ,3,145045,511,378,1
acceleration,2,JJ,3,145045,2737128,389794,1
accelerationequivalent,2,JJ,3,145045,1,1,1
accelerationequivalent gravitational,10,JJ,3,145045,1,1,1
accommodating,2,VBG,3,145045,649899,420337,1
accumulations,2,NNS,3,145045,513040,215564,1
accuracy,2,NN,3,145045,7649950,1485528,1
accurate,2,JJ,3,145045,10469769,1968560,1
acquire,2,VB,3,145045,5838244,1488542,1
action Mblack,10,RB,3,145045,1,1,1
action associated,10,VBD,3,145045,8578,6806,1
action particle,10,IN,3,145045,1,1,1
action reversal,10,IN,3,145045,88,47,1
action signs,10,VBZ,3,145045,402,177,1
action signsnegative,10,JJ,3,145045,1,1,1
actiongeneral,2,JJ,3,145045,1,1,1
actiongeneral relativistic,10,JJ,3,145045,1,1,1
actually allows,10,VBZ,3,145045,5573,5456,1
added,2,VBD,3,145045,39273630,2843850,1
additional difficulty,10,NN,3,145045,16676,15963,1
address,2,JJ,3,145045,21278690,2167717,1
addressing,2,VBG,3,145045,3419190,1106044,1
admit,2,VBP,3,145045,10095348,1961375,1
affect negative,10,JJ,3,145045,272,261,1
affected,2,JJ,3,145045,16894194,2189831,1
affecting positive,10,JJ,3,145045,361,342,1
affects,2,VBZ,3,145045,4939979,1280491,1
ago,2,RB,3,145045,29725652,2635385,1
altered,2,VBD,3,145045,6490747,1593891,1
alternative concept,10,IN,3,145045,5097,4602,1
alternative formulationblack,10,JJ,3,145045,1,1,1
alternative interpretation,10,NN,3,145045,40120,32176,1
alternatively,2,RB,3,145045,1519566,422195,1
analogy,2,JJ,3,145045,3851685,931847,1
analogyconstraint,2,JJ,3,145045,1,1,1
analogygravitational,2,JJ,3,145045,1,1,1
analogygravitational repulsion,10,NN,3,145045,1,1,1
angular momentumtime,10,JJ,3,145045,1,1,1
annihilate,2,NN,3,145045,364356,235256,1
annihilating,2,VBG,3,145045,143675,109343,1
annihilation process,10,RB,3,145045,2919,1709,1
annihilation processes,10,NNS,3,145045,1171,744,1
antigravitynegative,2,JJ,3,145045,1,1,1
antigravitynegative energy,10,NN,3,145045,1,1,1
antimatter experiment,10,NN,3,145045,1,1,1
antiparticlesconstraint,2,NN,3,145045,1,1,1
apparent,2,NN,3,145045,15845884,2275828,1
apparent,2,VBP,3,145045,15845884,2275828,1
apparent absence,10,NN,3,145045,36861,32291,1
applied independently,10,RB,3,145045,3918,3573,1
applies merely,10,RB,3,145045,1167,1144,1
appreciate,2,NN,3,145045,5843005,1743212,1
approaching,2,VBG,3,145045,5886873,1764790,1
appropriate,2,NN,3,145045,26925103,2267599,1
arbitrary distinction,10,NN,3,145045,9207,8745,1
areaquantum,2,NN,3,145045,1,1,1
areaquantum gravitation,10,NN,3,145045,1,1,1
arise,2,VB,3,145045,9760354,1787542,1
arrived,2,VBD,3,145045,21791505,2206073,1
artifact,2,JJ,3,145045,783469,234144,1
aspect,2,JJ,3,145045,13006416,1991231,1
associated merely,10,RB,3,145045,726,719,1
assumed concerning,10,VBG,3,145045,564,528,1
assumptions concerning,10,VBG,3,145045,62794,45131,1
asymmetric,2,JJ,3,145045,687311,135448,1
asymmetrynegative energy,10,NN,3,145045,1,1,1
attempt,2,NN,3,145045,28240565,2640340,1
attracting,2,VBG,3,145045,1231525,662882,1
attraction attributable,10,JJ,3,145045,1,1,1
attractiongravitational,2,JJ,3,145045,1,1,1
attractiongravitational repulsion,10,NN,3,145045,1,1,1
attractive field,10,JJ,3,145045,7669,7081,1
attracts,2,VBZ,3,145045,980316,532344,1
attributed negative,10,JJ,3,145045,488,454,1
attributes,2,NNS,3,145045,6275917,1180099,1
avoid,2,JJ,3,145045,20870241,2555624,1
avoid,2,VBP,3,145045,20870241,2555624,1
background,2,NN,3,145045,14325349,2051027,1
backward propagating,10,VBG,3,145045,1091,560,1
bangmatter,2,NN,3,145045,1,1,1
bangmatter creation,10,NN,3,145045,1,1,1
basic operation,10,NN,3,145045,27892,18632,1
becomes clear,10,JJ,3,145045,422326,288956,1
belief,2,JJ,3,145045,17258367,2051496,1
believed,2,VBD,3,145045,24112106,2434776,1
benefit,2,NN,3,145045,19042158,2195812,1
betraying,2,VBG,3,145045,560476,367347,1
bi-metric theory,10,NN,3,145045,1,1,1
bidirectional viewpoint,10,VBP,3,145045,1,1,1
bifurcation,2,NN,3,145045,433469,92995,1
big bangmatter,10,NN,3,145045,1,1,1
binary degree,10,NN,3,145045,1,1,1
bodies experiencing,10,VBG,3,145045,151,148,1
bodiesnegative,2,JJ,3,145045,1,1,1
bodiesnegative energy,10,NN,3,145045,1,1,1
bound system,10,VBP,3,145045,4670,3066,1
boundary conditions,10,NNS,3,145045,859122,73236,1
boundblack hole,10,JJ,3,145045,1,1,1
calculations,2,NNS,3,145045,4860927,939837,1
cancel,2,JJ,3,145045,1398598,608699,1
centered,2,VBD,3,145045,4640997,1179303,1
centered,2,VBN,3,145045,4640997,1179303,1
central singularity,10,NN,3,145045,382,204,1
century,2,NN,3,145045,58431027,2280074,1
chance,2,NN,3,145045,23059749,2525919,1
changed,2,VBD,3,145045,26429845,2812569,1
characteristics,2,NNS,3,145045,19547925,1859157,1
chargeblack hole,10,NN,3,145045,1,1,1
charged particle,10,NN,3,145045,101331,25649,1
chargesblack hole,10,JJ,3,145045,1,1,1
choices,2,NNS,3,145045,6737396,1130271,1
chose,2,VBD,3,145045,8008440,1904413,1
clarity,2,NN,3,145045,2637504,939694,1
classical equationsdiscrete,10,JJ,3,145045,1,1,1
classically well-defined,10,JJ,3,145045,1,1,1
clear indication,10,NN,3,145045,158328,131047,1
collapsed,2,VBD,3,145045,2141080,853536,1
collapses,2,VBZ,3,145045,400563,254457,1
collectively,2,RB,3,145045,1710716,738895,1
combinations,2,NNS,3,145045,5126241,1150978,1
combined PTC,10,NN,3,145045,1,1,1
combined operations,10,NNS,3,145045,22735,15057,1
combined space,10,NN,3,145045,1554,1244,1
comparable,2,JJ,3,145045,5401548,1216522,1
comparison,2,JJ,3,145045,14568027,2097098,1
complete description,10,NN,3,145045,184084,130063,1
completely negligible,10,JJ,3,145045,6178,4943,1
composed,2,VBD,3,145045,13985050,2048257,1
concentrate,2,VBP,3,145045,4024829,1360606,1
concept,2,VBD,3,145045,21334057,1579679,1
conceptnegative mass,10,NN,3,145045,1,1,1
concluded,2,VBD,3,145045,10900303,1779188,1
confined,2,VBD,3,145045,7684401,1726789,1
confirms,2,NNS,3,145045,1479335,724858,1
conjugate propertiesdiscrete,10,JJ,3,145045,1,1,1
conjugation Cconstraint,10,NN,3,145045,1,1,1
consequence,2,RB,3,145045,13329938,1852792,1
considered independently,10,RB,3,145045,17614,16012,1
considered negative,10,JJ,3,145045,13750,11167,1
considered unavoidable,10,JJ,3,145045,1561,1519,1
consistent description,10,NN,3,145045,4134,3514,1
consistent interpretation,10,NN,3,145045,10184,8697,1
consistent theory,10,JJ,3,145045,17970,14418,1
consistent theory,10,NN,3,145045,17970,14418,1
constantnegative,2,JJ,3,145045,1,1,1
constantnegative energy,10,NN,3,145045,1,1,1
constituent,2,NN,3,145045,2144947,562319,1
constituted,2,VBD,3,145045,5176706,1179088,1
constraints imposed,10,VBD,3,145045,97378,72758,1
contain negative,10,JJ,3,145045,3557,3235,1
contradict,2,NN,3,145045,1235137,650043,1
contradictory,2,NN,3,145045,2494908,892372,1
contrast,2,JJ,3,145045,19444573,2094305,1
contribute independently,10,RB,3,145045,2254,2032,1
contributed,2,VBD,3,145045,7916857,1732063,1
contributionsvacuum,2,NN,3,145045,1,1,1
contributionsvacuum energy,10,JJ,3,145045,1,1,1
convention regarding,10,VBG,3,145045,3437,2902,1
conventionally defined,10,VBD,3,145045,11302,9771,1
conventions,2,NNS,3,145045,3315401,795667,1
coordinate,2,VBP,3,145045,3682839,653241,1
coordinate system,10,NN,3,145045,635385,74585,1
coordinative,2,JJ,3,145045,33641,12549,1
coordinative definition,10,NN,3,145045,779,110,1
correspond,2,VBP,3,145045,4184581,1141806,1
cosmic expansion,10,NN,3,145045,4061,1447,1
cosmic scale,10,JJ,3,145045,12193,9870,1
cosmological models,10,NNS,3,145045,8349,3098,1
counterpart,2,VBP,3,145045,1947435,835262,1
creation cosmic,10,JJ,3,145045,1,1,1
creation processes,10,VBZ,3,145045,2239,1384,1
crosses,2,VBZ,3,145045,2722419,870716,1
current conception,10,NN,3,145045,9553,8259,1
current predictions,10,NNS,3,145045,2138,1704,1
current theories,10,NNS,3,145045,46631,37273,1
currently describe,10,NN,3,145045,357,288,1
currents,2,NNS,3,145045,4509202,801665,1
decay problem,10,NN,3,145045,840,606,1
decomposition,2,NN,3,145045,2744910,322246,1
decreases,2,NNS,3,145045,4287168,672297,1
deduce,2,NN,3,145045,855880,361076,1
deduced,2,VBD,3,145045,1334764,486710,1
deduction,2,NN,3,145045,3200876,448428,1
definable,2,JJ,3,145045,296904,173362,1
defined PTC,10,JJ,3,145045,1,1,1
defined direction,10,NN,3,145045,3077,2810,1
defined discrete,10,JJ,3,145045,585,526,1
defined physical,10,JJ,3,145045,6442,5716,1
definition universediscrete,10,JJ,3,145045,1,1,1
degree,2,VBP,3,145045,37796807,2636136,1
delimited,2,VBD,3,145045,262044,126479,1
delimited,2,VBN,3,145045,262044,126479,1
demonstrate,2,JJ,3,145045,7522695,1530085,1
densitiesgeneral,2,JJ,3,145045,1,1,1
densitiesgeneral relativistic,10,JJ,3,145045,1,1,1
dependent,2,VBP,3,145045,14946289,1871806,1
described,2,JJ,3,145045,43834932,2650403,1
detailed microscopic,10,NN,3,145045,2498,2213,1
detector,2,NN,3,145045,1971482,191203,1
determine,2,VB,3,145045,25757160,2223921,1
determined merely,10,RB,3,145045,6125,5756,1
determined solely,10,RB,3,145045,63074,52688,1
determines,2,VBP,3,145045,4443208,1110510,1
determines,2,VBZ,3,145045,4443208,1110510,1
develop,2,VB,3,145045,23149500,2129673,1
developed,2,VBN,3,145045,38275015,2544309,1
developing,2,VBG,3,145045,14592201,1800342,1
developments introduced,10,VBD,3,145045,763,738,1
devoid,2,NN,3,145045,1731846,814166,1
differ,2,VBP,3,145045,9203531,1700003,1
diminish,2,JJ,3,145045,2220057,953144,1
directed gravitational,10,JJ,3,145045,190,164,1
direction degree,10,FW,3,145045,51,48,1
directional asymmetryconstraint,10,NN,3,145045,1,1,1
directional asymmetrydiscrete,10,JJ,3,145045,1,1,1
directionconstraint,2,NN,3,145045,1,1,1
directionsconstraint,2,NN,3,145045,1,1,1
directionsdiscrete,2,JJ,3,145045,1,1,1
directionsdiscrete symmetry,10,NN,3,145045,1,1,1
discovery,2,NN,3,145045,10644431,1786708,1
discrete elements,10,NNS,3,145045,16294,12605,1
discrete spacequantum,10,NN,3,145045,1,1,1
displayed,2,VBD,3,145045,7179416,1586688,1
distribution Birkhoff's,10,NN,3,145045,1,1,1
distribution remains,10,NNS,3,145045,6005,5592,1
distribution spherical,10,JJ,3,145045,1,1,1
distributionsprinciple,2,NN,3,145045,1,1,1
doesn't,2,JJ,3,145045,15480,13584,1
downward,2,JJ,3,145045,4545571,1172311,1
draw,2,NN,3,145045,15719701,2487744,1
drawn,2,VBN,3,145045,22573351,2639352,1
earlier,2,JJR,3,145045,33618588,2618855,1
easy,2,JJ,3,145045,30173214,2840736,1
effected,2,VBD,3,145045,3866953,960187,1
effectively allowed,10,VBD,3,145045,1895,1846,1
effectively appear,10,JJ,3,145045,313,294,1
effectively exist,10,JJ,3,145045,605,586,1
effectively negative,10,JJ,3,145045,366,349,1
effectively observed,10,VBD,3,145045,815,777,1
effectively occurring,10,VBG,3,145045,66,65,1
effectively provide,10,RB,3,145045,7679,7249,1
effectively reversed,10,JJ,3,145045,3094,2945,1
efforts,2,NNS,3,145045,24070906,2335719,1
electric,2,NN,3,145045,10882344,1331413,1
electric charge,10,NN,3,145045,189947,57057,1
electric charge,10,VBP,3,145045,189947,57057,1
electric fielddiscrete,10,JJ,3,145045,1,1,1
electric fields,10,NNS,3,145045,146716,34340,1
electromagnetic fieldblack,10,NN,3,145045,1,1,1
electrostatic,2,JJ,3,145045,797230,108712,1
elementary surface,10,NN,3,145045,1889,1017,1
elementary unit,10,JJ,3,145045,7851,4843,1
emitted,2,VBD,3,145045,1399038,359903,1
emphasize,2,VBP,3,145045,4445068,1236572,1
empirically,2,RB,3,145045,920232,306902,1
empty space,10,NN,3,145045,332359,197476,1
enable,2,JJ,3,145045,8512915,1737587,1
encode,2,JJ,3,145045,345266,91240,1
energies forward,10,VBP,3,145045,78,73,1
energies involved,10,VBD,3,145045,8060,6355,1
energiesquantum,2,NN,3,145045,1,1,1
energiesquantum gravitation,10,NN,3,145045,1,1,1
energy Dirac's,10,RB,3,145045,1,1,1
energy antiparticlesconstraint,10,NN,3,145045,1,1,1
energy backward,10,NN,3,145045,100,98,1
