word,pos,frequency,tf_idf,inf,source
radius,NN,19,0.0236162901221,-0.00750730444966,2
3H,CD,18,0.0223733274841,-0.00721484055963,2
size,NN,18,0.0223733274841,-0.00721484055963,2
Fig,NNP,16,0.0198874022081,-0.00661197789379,2
current,JJ,16,0.0198874022081,-0.00661197789379,2
recent,JJ,15,0.0186444395701,-0.00630084531446,2
shown,VBN,15,0.0186444395701,-0.00630084531446,2
significant,JJ,15,0.0186444395701,-0.00630084531446,2
density,NN,14,0.0174014769321,-0.00598267529706,2
1/2,CD,13,0.0161585142941,-0.00565696433849,2
3He,CD,13,0.0161585142941,-0.00565696433849,2
Coulomb,NNP,13,0.0161585142941,-0.00565696433849,2
experimental,JJ,13,0.0161585142941,-0.00565696433849,2
interaction,NN,13,0.0161585142941,-0.00565696433849,2
polarizability,NN,13,0.0161585142941,-0.00565696433849,2
4He,CD,12,0.0149155516561,-0.00532313125915,2
5ex,CD,12,0.0149155516561,-0.00532313125915,2
Nuclear,NNP,12,0.0149155516561,-0.00532313125915,2
atoms,NNS,12,0.0149155516561,-0.00532313125915,2
data,NNS,12,0.0149155516561,-0.00532313125915,2
important,JJ,12,0.0149155516561,-0.00532313125915,2
measurements,NNS,12,0.0149155516561,-0.00532313125915,2
Nucl,NNP,11,0.0136725890181,-0.00498049770284,2
binding,VBG,11,0.0136725890181,-0.00498049770284,2
currents,NNS,11,0.0136725890181,-0.00498049770284,2
degrees,NNS,11,0.0136725890181,-0.00498049770284,2
electric,JJ,11,0.0136725890181,-0.00498049770284,2
experiments,NNS,11,0.0136725890181,-0.00498049770284,2
function,NN,11,0.0136725890181,-0.00498049770284,2
pion,NN,11,0.0136725890181,-0.00498049770284,2
review,NN,11,0.0136725890181,-0.00498049770284,2
shift,NN,11,0.0136725890181,-0.00498049770284,2
terms,NNS,11,0.0136725890181,-0.00498049770284,2
theory,NN,11,0.0136725890181,-0.00498049770284,2
using,VBG,11,0.0136725890181,-0.00498049770284,2
value,NN,11,0.0136725890181,-0.00498049770284,2
QED,NNP,10,0.0124296263801,-0.00462826150358,2
deuterium,NN,10,0.0124296263801,-0.00462826150358,2
fm,NN,10,0.0124296263801,-0.00462826150358,2
mean-square,JJ,10,0.0124296263801,-0.00462826150358,2
moments,NNS,10,0.0124296263801,-0.00462826150358,2
nuclear charge,NA,10,0.0124296263801,-0.00462826150358,2
problem,NN,10,0.0124296263801,-0.00462826150358,2
scattering,VBG,10,0.0124296263801,-0.00462826150358,2
0in2,CD,9,0.011186663742,-0.00426545932347,2
calculation,NN,9,0.011186663742,-0.00426545932347,2
energies,NNS,9,0.011186663742,-0.00426545932347,2
exchange,NN,9,0.011186663742,-0.00426545932347,2
freedom,VBP,9,0.011186663742,-0.00426545932347,2
lines,NNS,9,0.011186663742,-0.00426545932347,2
magnetic,JJ,9,0.011186663742,-0.00426545932347,2
mass,NN,9,0.011186663742,-0.00426545932347,2
nuclei,VBP,9,0.011186663742,-0.00426545932347,2
nucleon-nucleon,JJ,9,0.011186663742,-0.00426545932347,2
potential,JJ,9,0.011186663742,-0.00426545932347,2
properties,NNS,9,0.011186663742,-0.00426545932347,2
proton,NN,9,0.011186663742,-0.00426545932347,2
result,NN,9,0.011186663742,-0.00426545932347,2
short-range,JJ,9,0.011186663742,-0.00426545932347,2
0in2 5ex,NA,8,0.00994370110404,-0.00389091254125,2
Lamb,NNP,8,0.00994370110404,-0.00389091254125,2
MeV,NNP,8,0.00994370110404,-0.00389091254125,2
QCD,NNP,8,0.00994370110404,-0.00389091254125,2
charge density,NA,8,0.00994370110404,-0.00389091254125,2
deuteron,NN,8,0.00994370110404,-0.00389091254125,2
finite,JJ,8,0.00994370110404,-0.00389091254125,2
measurement,NN,8,0.00994370110404,-0.00389091254125,2
nuclei,JJ,8,0.00994370110404,-0.00389091254125,2
process,NN,8,0.00994370110404,-0.00389091254125,2
quantities,NNS,8,0.00994370110404,-0.00389091254125,2
symmetry,NN,8,0.00994370110404,-0.00389091254125,2
values,NNS,8,0.00994370110404,-0.00389091254125,2
contribution,NN,7,0.00870073846604,-0.00350314579359,2
dominant,JJ,7,0.00870073846604,-0.00350314579359,2
error,NN,7,0.00870073846604,-0.00350314579359,2
example,NN,7,0.00870073846604,-0.00350314579359,2
finite size,NA,7,0.00870073846604,-0.00350314579359,2
fm,JJ,7,0.00870073846604,-0.00350314579359,2
interactions,NNS,7,0.00870073846604,-0.00350314579359,2
level,NN,7,0.00870073846604,-0.00350314579359,2
measured,VBD,7,0.00870073846604,-0.00350314579359,2
muonic,JJ,7,0.00870073846604,-0.00350314579359,2
non-relativistic,JJ,7,0.00870073846604,-0.00350314579359,2
perturbation,NN,7,0.00870073846604,-0.00350314579359,2
references,NNS,7,0.00870073846604,-0.00350314579359,2
three-nucleon,JJ,7,0.00870073846604,-0.00350314579359,2
various,JJ,7,0.00870073846604,-0.00350314579359,2
wave,VBP,7,0.00870073846604,-0.00350314579359,2
1%,CD,6,0.00745777582803,-0.00310025832534,2
2H,CD,6,0.00745777582803,-0.00310025832534,2
Lamb shift,NA,6,0.00745777582803,-0.00310025832534,2
Payne,NNP,6,0.00745777582803,-0.00310025832534,2
Stoks,NNP,6,0.00745777582803,-0.00310025832534,2
Swart,NNP,6,0.00745777582803,-0.00310025832534,2
binding energy,NA,6,0.00745777582803,-0.00310025832534,2
charge radius,NA,6,0.00745777582803,-0.00310025832534,2
de,IN,6,0.00745777582803,-0.00310025832534,2
difference,NN,6,0.00745777582803,-0.00310025832534,2
effect,NN,6,0.00745777582803,-0.00310025832534,2
effects,NNS,6,0.00745777582803,-0.00310025832534,2
hyperfine,NN,6,0.00745777582803,-0.00310025832534,2
indicated,VBD,6,0.00745777582803,-0.00310025832534,2
levels,NNS,6,0.00745777582803,-0.00310025832534,2
low,JJ,6,0.00745777582803,-0.00310025832534,2
masses,NNS,6,0.00745777582803,-0.00310025832534,2
mean-square radius,NA,6,0.00745777582803,-0.00310025832534,2
mechanism,NN,6,0.00745777582803,-0.00310025832534,2
mechanisms,NNS,6,0.00745777582803,-0.00310025832534,2
nuclear corrections,NA,6,0.00745777582803,-0.00310025832534,2
nuclear forces,NA,6,0.00745777582803,-0.00310025832534,2
numerical,JJ,6,0.00745777582803,-0.00310025832534,2
physicists,NNS,6,0.00745777582803,-0.00310025832534,2
pions,NNS,6,0.00745777582803,-0.00310025832534,2
precision,NN,6,0.00745777582803,-0.00310025832534,2
produces,VBZ,6,0.00745777582803,-0.00310025832534,2
shaded,VBD,6,0.00745777582803,-0.00310025832534,2
single,JJ,6,0.00745777582803,-0.00310025832534,2
structure,NN,6,0.00745777582803,-0.00310025832534,2
tensor,NN,6,0.00745777582803,-0.00310025832534,2
theoretical,JJ,6,0.00745777582803,-0.00310025832534,2
van,NN,6,0.00745777582803,-0.00310025832534,2
wave function,NA,6,0.00745777582803,-0.00310025832534,2
Atomic,NNP,5,0.00621481319003,-0.00267970799826,2
Few-Body,NNP,5,0.00621481319003,-0.00267970799826,2
GFMC,NNP,5,0.00621481319003,-0.00267970799826,2
Kolck,NNP,5,0.00621481319003,-0.00267970799826,2
accuracy,NN,5,0.00621481319003,-0.00267970799826,2
analogue,NN,5,0.00621481319003,-0.00267970799826,2
analysis,NN,5,0.00621481319003,-0.00267970799826,2
appropriate,JJ,5,0.00621481319003,-0.00267970799826,2
atomic measurements,NA,5,0.00621481319003,-0.00267970799826,2
atomic physics,NA,5,0.00621481319003,-0.00267970799826,2
chiral,JJ,5,0.00621481319003,-0.00267970799826,2
components,NNS,5,0.00621481319003,-0.00267970799826,2
de Swart,NA,5,0.00621481319003,-0.00267970799826,2
difficult,JJ,5,0.00621481319003,-0.00267970799826,2
discussion,NN,5,0.00621481319003,-0.00267970799826,2
electrons,NNS,5,0.00621481319003,-0.00267970799826,2
errors,NNS,5,0.00621481319003,-0.00267970799826,2
especially,RB,5,0.00621481319003,-0.00267970799826,2
expansion,NN,5,0.00621481319003,-0.00267970799826,2
experimental results,NA,5,0.00621481319003,-0.00267970799826,2
factor,NN,5,0.00621481319003,-0.00267970799826,2
field,NN,5,0.00621481319003,-0.00267970799826,2
figure,NN,5,0.00621481319003,-0.00267970799826,2
hydrogen,NN,5,0.00621481319003,-0.00267970799826,2
hyperfine splittings,NA,5,0.00621481319003,-0.00267970799826,2
isotope,NN,5,0.00621481319003,-0.00267970799826,2
larger,JJR,5,0.00621481319003,-0.00267970799826,2
long-range,JJ,5,0.00621481319003,-0.00267970799826,2
measurement,JJ,5,0.00621481319003,-0.00267970799826,2
nuclear contributions,NA,5,0.00621481319003,-0.00267970799826,2
nuclei,NN,5,0.00621481319003,-0.00267970799826,2
nucleon,JJ,5,0.00621481319003,-0.00267970799826,2
perturbation theory,NA,5,0.00621481319003,-0.00267970799826,2
phenomenology,NN,5,0.00621481319003,-0.00267970799826,2
pioneered,VBD,5,0.00621481319003,-0.00267970799826,2
polarizabilities,NNS,5,0.00621481319003,-0.00267970799826,2
polarization,NN,5,0.00621481319003,-0.00267970799826,2
precise atomic,NA,5,0.00621481319003,-0.00267970799826,2
proportional,JJ,5,0.00621481319003,-0.00267970799826,2
radius,JJ,5,0.00621481319003,-0.00267970799826,2
relativistic,JJ,5,0.00621481319003,-0.00267970799826,2
scattering data,NA,5,0.00621481319003,-0.00267970799826,2
smaller,JJR,5,0.00621481319003,-0.00267970799826,2
spin-dependent,JJ,5,0.00621481319003,-0.00267970799826,2
splittings,NNS,5,0.00621481319003,-0.00267970799826,2
systems,NNS,5,0.00621481319003,-0.00267970799826,2
term,NN,5,0.00621481319003,-0.00267970799826,2
useful,JJ,5,0.00621481319003,-0.00267970799826,2
van Kolck,NA,5,0.00621481319003,-0.00267970799826,2
Carlo,NNP,4,0.00497185055202,-0.0022379180678,2
Coulomb corrections,NA,4,0.00497185055202,-0.0022379180678,2
Function,NNP,4,0.00497185055202,-0.0022379180678,2
Function Monte,NA,4,0.00497185055202,-0.0022379180678,2
Mod,NNP,4,0.00497185055202,-0.0022379180678,2
Monte,NNP,4,0.00497185055202,-0.0022379180678,2
Monte Carlo,NA,4,0.00497185055202,-0.0022379180678,2
Nuclear,VBP,4,0.00497185055202,-0.0022379180678,2
Nuclei,NNP,4,0.00497185055202,-0.0022379180678,2
PSI,NNP,4,0.00497185055202,-0.0022379180678,2
Sick,NNP,4,0.00497185055202,-0.0022379180678,2
begin,VBP,4,0.00497185055202,-0.0022379180678,2
calculated,VBD,4,0.00497185055202,-0.0022379180678,2
calculated,VBN,4,0.00497185055202,-0.0022379180678,2
charged,VBN,4,0.00497185055202,-0.0022379180678,2
corresponding,VBG,4,0.00497185055202,-0.0022379180678,2
densityNuclear,JJ,4,0.00497185055202,-0.0022379180678,2
electric polarizability,NA,4,0.00497185055202,-0.0022379180678,2
equation,NN,4,0.00497185055202,-0.0022379180678,2
et,FW,4,0.00497185055202,-0.0022379180678,2
et al,NA,4,0.00497185055202,-0.0022379180678,2
fairly,RB,4,0.00497185055202,-0.0022379180678,2
final,JJ,4,0.00497185055202,-0.0022379180678,2
finite-size,JJ,4,0.00497185055202,-0.0022379180678,2
fit,JJ,4,0.00497185055202,-0.0022379180678,2
generated,VBD,4,0.00497185055202,-0.0022379180678,2
generates,NNS,4,0.00497185055202,-0.0022379180678,2
highly,RB,4,0.00497185055202,-0.0022379180678,2
illustrated,VBD,4,0.00497185055202,-0.0022379180678,2
intrinsic,JJ,4,0.00497185055202,-0.0022379180678,2
involve,VBP,4,0.00497185055202,-0.0022379180678,2
isotopes,NNS,4,0.00497185055202,-0.0022379180678,2
leading-order,JJ,4,0.00497185055202,-0.0022379180678,2
molecular,JJ,4,0.00497185055202,-0.0022379180678,2
nevertheless,RB,4,0.00497185055202,-0.0022379180678,2
normalization,NN,4,0.00497185055202,-0.0022379180678,2
nuclear calculations,NA,4,0.00497185055202,-0.0022379180678,2
nuclear physicists,NA,4,0.00497185055202,-0.0022379180678,2
nuclear potential,NA,4,0.00497185055202,-0.0022379180678,2
nucleon,NN,4,0.00497185055202,-0.0022379180678,2
nucleon-nucleon scattering,NA,4,0.00497185055202,-0.0022379180678,2
nucleus,JJ,4,0.00497185055202,-0.0022379180678,2
obtained,VBN,4,0.00497185055202,-0.0022379180678,2
photons,NNS,4,0.00497185055202,-0.0022379180678,2
precise,JJ,4,0.00497185055202,-0.0022379180678,2
primary,JJ,4,0.00497185055202,-0.0022379180678,2
quadrupole,JJ,4,0.00497185055202,-0.0022379180678,2
radii,NN,4,0.00497185055202,-0.0022379180678,2
requires,VBZ,4,0.00497185055202,-0.0022379180678,2
role,NN,4,0.00497185055202,-0.0022379180678,2
scale,NN,4,0.00497185055202,-0.0022379180678,2
scales,NNS,4,0.00497185055202,-0.0022379180678,2
scattering,NN,4,0.00497185055202,-0.0022379180678,2
significant figure,NA,4,0.00497185055202,-0.0022379180678,2
simple,JJ,4,0.00497185055202,-0.0022379180678,2
solid,JJ,4,0.00497185055202,-0.0022379180678,2
sophisticated,JJ,4,0.00497185055202,-0.0022379180678,2
spin,NN,4,0.00497185055202,-0.0022379180678,2
strong-interaction,JJ,4,0.00497185055202,-0.0022379180678,2
technique,NN,4,0.00497185055202,-0.0022379180678,2
techniques,NNS,4,0.00497185055202,-0.0022379180678,2
type,NN,4,0.00497185055202,-0.0022379180678,2
uncertainty,NN,4,0.00497185055202,-0.0022379180678,2
understanding,JJ,4,0.00497185055202,-0.0022379180678,2
understanding,VBG,4,0.00497185055202,-0.0022379180678,2
vanishes,NNS,4,0.00497185055202,-0.0022379180678,2
virtual,JJ,4,0.00497185055202,-0.0022379180678,2
1S,CD,3,0.00372888791402,-0.00176947551055,2
4pol,CD,3,0.00372888791402,-0.00176947551055,2
Arkatov,NNP,3,0.00372888791402,-0.00176947551055,2
Carlson,NNP,3,0.00372888791402,-0.00176947551055,2
Communication,NNP,3,0.00372888791402,-0.00176947551055,2
Conference,NNP,3,0.00372888791402,-0.00176947551055,2
Grotch,NNP,3,0.00372888791402,-0.00176947551055,2
Hyperfine,NNP,3,0.00372888791402,-0.00176947551055,2
Isotope,NNP,3,0.00372888791402,-0.00176947551055,2
Karshenboim,NNP,3,0.00372888791402,-0.00176947551055,2
Klomp,NNP,3,0.00372888791402,-0.00176947551055,2
Knutson,NNP,3,0.00372888791402,-0.00176947551055,2
Nuclear Physics,NA,3,0.00372888791402,-0.00176947551055,2
OPEP,NNP,3,0.00372888791402,-0.00176947551055,2
Physics,NNP,3,0.00372888791402,-0.00176947551055,2
Physics,NNPS,3,0.00372888791402,-0.00176947551055,2
Private,NNP,3,0.00372888791402,-0.00176947551055,2
Private Communication,NA,3,0.00372888791402,-0.00176947551055,2
Proceedings,NNP,3,0.00372888791402,-0.00176947551055,2
Qhd1,NNP,3,0.00372888791402,-0.00176947551055,2
Values,NNP,3,0.00372888791402,-0.00176947551055,2
Zemach,NNP,3,0.00372888791402,-0.00176947551055,2
accurately,RB,3,0.00372888791402,-0.00176947551055,2
affect,VBP,3,0.00372888791402,-0.00176947551055,2
al,NN,3,0.00372888791402,-0.00176947551055,2
atomic experiments,NA,3,0.00372888791402,-0.00176947551055,2
atomic physicist,NA,3,0.00372888791402,-0.00176947551055,2
binding energies,NA,3,0.00372888791402,-0.00176947551055,2
column,NN,3,0.00372888791402,-0.00176947551055,2
compared,VBN,3,0.00372888791402,-0.00176947551055,2
complicated,VBD,3,0.00372888791402,-0.00176947551055,2
confidence,NN,3,0.00372888791402,-0.00176947551055,2
considerable,JJ,3,0.00372888791402,-0.00176947551055,2
counting,NN,3,0.00372888791402,-0.00176947551055,2
counting,VBG,3,0.00372888791402,-0.00176947551055,2
countingPower counting,NA,3,0.00372888791402,-0.00176947551055,2
coupling,VBG,3,0.00372888791402,-0.00176947551055,2
current density,NA,3,0.00372888791402,-0.00176947551055,2
d-nu,JJ,3,0.00372888791402,-0.00176947551055,2
dashed,VBD,3,0.00372888791402,-0.00176947551055,2
denoted,VBD,3,0.00372888791402,-0.00176947551055,2
dependence,NN,3,0.00372888791402,-0.00176947551055,2
determined,VBD,3,0.00372888791402,-0.00176947551055,2
deuteron's,NN,3,0.00372888791402,-0.00176947551055,2
developed,VBD,3,0.00372888791402,-0.00176947551055,2
development,NN,3,0.00372888791402,-0.00176947551055,2
differences,NNS,3,0.00372888791402,-0.00176947551055,2
direct,JJ,3,0.00372888791402,-0.00176947551055,2
discussed,VBD,3,0.00372888791402,-0.00176947551055,2
discussed,VBN,3,0.00372888791402,-0.00176947551055,2
earlier,RBR,3,0.00372888791402,-0.00176947551055,2
electromagnetic,JJ,3,0.00372888791402,-0.00176947551055,2
electron,NN,3,0.00372888791402,-0.00176947551055,2
electron mass,NA,3,0.00372888791402,-0.00176947551055,2
electron-nucleus,JJ,3,0.00372888791402,-0.00176947551055,2
electronic,JJ,3,0.00372888791402,-0.00176947551055,2
energy levels,NA,3,0.00372888791402,-0.00176947551055,2
enters,NNS,3,0.00372888791402,-0.00176947551055,2
excellent,JJ,3,0.00372888791402,-0.00176947551055,2
exchanging,VBG,3,0.00372888791402,-0.00176947551055,2
exists,VBZ,3,0.00372888791402,-0.00176947551055,2
experiment,JJ,3,0.00372888791402,-0.00176947551055,2
experiment,NN,3,0.00372888791402,-0.00176947551055,2
fits,NNS,3,0.00372888791402,-0.00176947551055,2
fitting,VBG,3,0.00372888791402,-0.00176947551055,2
fm,VBD,3,0.00372888791402,-0.00176947551055,2
force!three-nucleon,NN,3,0.00372888791402,-0.00176947551055,2
fs-rad-p,JJ,3,0.00372888791402,-0.00176947551055,2
functions,NNS,3,0.00372888791402,-0.00176947551055,2
ground-state,JJ,3,0.00372888791402,-0.00176947551055,2
hyperfine,VBP,3,0.00372888791402,-0.00176947551055,2
improving,VBG,3,0.00372888791402,-0.00176947551055,2
included,VBD,3,0.00372888791402,-0.00176947551055,2
increase,NN,3,0.00372888791402,-0.00176947551055,2
inside,IN,3,0.00372888791402,-0.00176947551055,2
interesting,VBG,3,0.00372888791402,-0.00176947551055,2
involving,VBG,3,0.00372888791402,-0.00176947551055,2
isotope shift,NA,3,0.00372888791402,-0.00176947551055,2
latter,NN,3,0.00372888791402,-0.00176947551055,2
latter,RBR,3,0.00372888791402,-0.00176947551055,2
limit,NN,3,0.00372888791402,-0.00176947551055,2
listed,VBN,3,0.00372888791402,-0.00176947551055,2
magnetization,NN,3,0.00372888791402,-0.00176947551055,2
mean-square radiusNuclear,NA,3,0.00372888791402,-0.00176947551055,2
measure,NN,3,0.00372888791402,-0.00176947551055,2
meson-exchange currents,NA,3,0.00372888791402,-0.00176947551055,2
model,NN,3,0.00372888791402,-0.00176947551055,2
momentum,NN,3,0.00372888791402,-0.00176947551055,2
muonic hydrogen,NA,3,0.00372888791402,-0.00176947551055,2
myths,NNS,3,0.00372888791402,-0.00176947551055,2
nuclear effects,NA,3,0.00372888791402,-0.00176947551055,2
nuclear experiments,NA,3,0.00372888791402,-0.00176947551055,2
nuclear properties,NA,3,0.00372888791402,-0.00176947551055,2
nuclear quantities,NA,3,0.00372888791402,-0.00176947551055,2
nuclear size,NA,3,0.00372888791402,-0.00176947551055,2
nuclei,NNS,3,0.00372888791402,-0.00176947551055,2
nuclei,RB,3,0.00372888791402,-0.00176947551055,2
nucleon degrees,NA,3,0.00372888791402,-0.00176947551055,2
particles,NNS,3,0.00372888791402,-0.00176947551055,2
performed,VBD,3,0.00372888791402,-0.00176947551055,2
phase,NN,3,0.00372888791402,-0.00176947551055,2
phase shift,NA,3,0.00372888791402,-0.00176947551055,2
pion degrees,NA,3,0.00372888791402,-0.00176947551055,2
pion mass,NA,3,0.00372888791402,-0.00176947551055,2
play,VBP,3,0.00372888791402,-0.00176947551055,2
potentials,NNS,3,0.00372888791402,-0.00176947551055,2
powers,NNS,3,0.00372888791402,-0.00176947551055,2
processes,NNS,3,0.00372888791402,-0.00176947551055,2
progress,NN,3,0.00372888791402,-0.00176947551055,2
protons,NNS,3,0.00372888791402,-0.00176947551055,2
provide,VBP,3,0.00372888791402,-0.00176947551055,2
quadrupole,NN,3,0.00372888791402,-0.00176947551055,2
quantity,NN,3,0.00372888791402,-0.00176947551055,2
radiative,JJ,3,0.00372888791402,-0.00176947551055,2
reasonable,JJ,3,0.00372888791402,-0.00176947551055,2
recoil,NN,3,0.00372888791402,-0.00176947551055,2
relative,JJ,3,0.00372888791402,-0.00176947551055,2
relatively,RB,3,0.00372888791402,-0.00176947551055,2
relativity,NN,3,0.00372888791402,-0.00176947551055,2
resulting,VBG,3,0.00372888791402,-0.00176947551055,2
series,NN,3,0.00372888791402,-0.00176947551055,2
shift!nuclear finite,NA,3,0.00372888791402,-0.00176947551055,2
short-range,NN,3,0.00372888791402,-0.00176947551055,2
significant role,NA,3,0.00372888791402,-0.00176947551055,2
strongly,RB,3,0.00372888791402,-0.00176947551055,2
